season,holiday,workingday,weathersit,temp,atemp,hum,windspeed,hr,day,mnth,yr,dayofweek,rush_hour
3,0,1,1,0.86,0.7424,0.26,0.2985,16,10,8,0,2,1
4,0,1,1,0.42,0.4242,0.62,0.1642,20,11,10,1,3,0
3,0,1,1,0.76,0.697,0.55,0.0,2,13,7,0,2,0
4,0,1,1,0.6,0.5455,0.88,0.0896,23,27,9,0,1,0
4,0,1,1,0.44,0.4394,0.77,0.1642,7,1,10,1,0,1
3,0,1,1,0.58,0.5455,0.83,0.1045,1,13,9,0,1,0
2,0,1,1,0.36,0.3333,0.46,0.3284,7,28,3,1,2,1
3,0,1,1,0.64,0.6061,0.69,0.1343,1,29,8,1,2,0
3,0,0,1,0.7,0.6515,0.48,0.194,20,25,6,0,5,0
2,0,0,1,0.66,0.6212,0.65,0.1045,13,5,6,0,6,0
1,0,1,1,0.56,0.5303,0.68,0.1642,11,19,3,1,0,0
4,0,1,1,0.38,0.3939,0.4,0.2836,20,2,12,0,4,0
4,0,1,1,0.44,0.4394,0.33,0.1343,16,21,11,1,2,1
1,0,1,1,0.36,0.3485,0.23,0.194,17,13,2,1,0,1
3,0,1,2,0.7,0.6667,0.74,0.2239,22,23,6,0,3,0
3,0,1,1,0.58,0.5455,0.56,0.1343,20,11,9,1,1,0
2,0,0,1,0.74,0.6818,0.58,0.2239,14,28,5,0,5,0
3,0,0,1,0.9,0.7879,0.27,0.2239,16,30,7,0,5,1
3,0,0,3,0.7,0.6667,0.74,0.1343,18,5,8,1,6,1
1,0,0,1,0.3,0.2727,0.39,0.3582,20,2,1,0,6,0
1,0,0,2,0.44,0.4394,0.82,0.2836,17,1,1,0,5,1
1,0,0,3,0.22,0.2273,1.0,0.1343,16,5,2,0,5,1
3,0,0,1,0.8,0.7424,0.49,0.194,17,20,8,0,5,1
2,0,1,2,0.28,0.2727,0.93,0.2239,6,24,3,0,3,0
4,0,1,2,0.6,0.5909,0.73,0.1642,11,11,10,0,1,0
2,0,1,2,0.7,0.6667,0.74,0.2836,11,1,6,1,4,0
2,0,1,1,0.44,0.4394,0.62,0.3881,18,13,4,0,2,1
4,0,1,1,0.5,0.4848,0.39,0.2985,9,12,10,1,4,1
1,0,0,1,0.34,0.3333,0.61,0.1343,17,25,12,0,6,1
1,0,1,1,0.32,0.303,0.61,0.3284,9,15,2,1,2,1
4,1,0,1,0.34,0.3182,0.76,0.2239,5,8,10,1,0,0
3,0,1,2,0.6,0.6061,0.6,0.0,13,19,9,0,0,0
3,0,1,1,0.8,0.7121,0.41,0.2836,12,24,6,0,4,0
4,0,1,3,0.46,0.4545,0.72,0.1642,16,15,12,0,3,1
1,0,0,2,0.04,0.0,0.41,0.3881,1,22,1,0,5,0
1,0,1,1,0.1,0.0758,0.46,0.3881,23,3,1,1,1,0
2,0,1,1,0.72,0.6667,0.51,0.1343,15,30,5,1,2,0
2,0,1,1,0.5,0.4848,0.82,0.2239,22,2,5,1,2,0
4,0,1,1,0.3,0.3182,0.75,0.0896,21,30,11,1,4,0
1,0,1,1,0.52,0.5,0.55,0.1343,22,14,3,1,2,0
1,0,1,3,0.46,0.4545,0.94,0.194,18,28,2,0,0,1
4,0,1,2,0.28,0.2727,0.61,0.2537,1,7,11,1,2,0
3,0,0,1,0.62,0.6061,0.69,0.1343,5,24,6,1,6,0
2,0,0,2,0.66,0.6212,0.61,0.1642,15,22,5,0,6,0
3,0,1,1,0.74,0.6818,0.58,0.1343,9,5,7,0,1,1
2,0,1,2,0.64,0.5758,0.89,0.0896,6,20,6,1,2,0
1,0,1,2,0.3,0.3333,0.42,0.0,12,20,1,0,3,0
2,0,0,2,0.44,0.4394,0.77,0.1642,4,22,4,1,6,0
4,0,1,1,0.56,0.5303,0.64,0.2537,2,15,11,0,1,0
4,0,0,2,0.4,0.4091,0.87,0.2537,9,9,12,1,6,1
3,0,1,2,0.72,0.2424,0.58,0.2239,20,17,8,1,4,0
1,0,1,1,0.28,0.2727,0.52,0.2239,11,4,3,0,4,0
3,0,1,1,0.8,0.7424,0.49,0.1045,19,9,8,0,1,1
3,0,1,1,0.66,0.6212,0.34,0.3284,16,10,9,1,0,1
4,0,1,2,0.72,0.6818,0.7,0.1642,14,3,10,1,2,0
4,0,1,1,0.54,0.5152,0.56,0.0,10,1,10,1,0,0
4,0,1,1,0.66,0.6212,0.54,0.0,13,24,10,1,2,0
1,0,1,1,0.34,0.3182,0.53,0.2239,1,17,2,0,3,0
1,0,1,1,0.3,0.2727,0.52,0.4627,23,19,1,0,2,0
4,0,1,1,0.24,0.2121,0.81,0.2836,21,27,11,1,1,0
3,0,1,1,0.66,0.6212,0.34,0.3284,17,10,9,1,0,1
2,0,1,2,0.64,0.6212,0.5,0.2836,22,11,4,0,0,0
1,0,1,1,0.2,0.197,0.4,0.2239,18,10,1,0,0,1
3,0,1,1,0.62,0.6212,0.38,0.2985,19,10,9,1,0,1
1,0,1,3,0.22,0.2121,0.87,0.2985,8,26,1,0,2,1
3,0,1,1,0.62,0.6061,0.61,0.2239,7,30,6,0,3,1
4,0,1,1,0.18,0.2424,0.86,0.0,5,13,12,0,1,0
1,0,1,3,0.16,0.1667,0.59,0.1642,20,31,1,0,0,0
3,0,1,1,0.8,0.7273,0.43,0.2239,10,10,8,0,2,0
2,0,1,1,0.72,0.6515,0.32,0.1343,20,8,6,1,4,0
2,0,0,1,0.82,0.7727,0.49,0.1045,15,11,6,0,5,0
4,0,0,1,0.52,0.5,0.77,0.0,21,8,10,0,5,0
3,0,0,1,0.68,0.6364,0.83,0.1343,21,3,9,0,5,0
1,0,1,2,0.14,0.1667,0.63,0.1045,3,4,2,0,4,0
2,0,1,1,0.62,0.6212,0.33,0.2537,10,3,6,0,4,0
4,0,1,1,0.42,0.4242,0.82,0.1343,2,25,10,0,1,0
1,0,0,3,0.22,0.2727,1.0,0.0,15,5,2,0,5,0
4,0,1,1,0.34,0.3485,0.87,0.1045,4,3,10,0,0,0
4,0,0,1,0.66,0.6212,0.74,0.1045,17,24,9,0,5,1
2,0,1,3,0.5,0.4848,0.82,0.194,3,5,6,1,1,0
1,0,1,1,0.44,0.4394,0.77,0.3881,8,8,3,1,3,1
2,0,0,2,0.6,0.6061,0.64,0.1045,14,6,5,1,6,0
4,0,1,1,0.4,0.4091,0.66,0.1642,22,11,10,1,3,0
4,0,0,1,0.46,0.4545,0.67,0.0896,3,30,9,1,6,0
2,0,1,1,0.52,0.5,0.2,0.3582,19,10,4,1,1,1
3,0,1,1,0.6,0.5455,0.88,0.1343,3,14,9,0,2,0
1,0,1,1,0.26,0.2727,0.56,0.0,2,20,1,0,3,0
1,0,1,1,0.02,0.0606,0.48,0.1343,4,24,1,0,0,0
2,0,1,1,0.48,0.4697,0.48,0.2239,20,29,4,0,4,0
3,0,1,1,0.72,0.6515,0.37,0.194,11,30,8,0,1,0
3,0,0,2,0.6,0.5455,0.88,0.0,23,21,7,1,5,0
1,0,1,2,0.5,0.4848,0.82,0.1045,0,22,12,0,3,0
1,0,1,1,0.38,0.3939,0.37,0.0,12,14,3,0,0,0
1,0,0,1,0.26,0.2424,0.87,0.2836,0,27,2,0,6,0
4,0,1,1,0.64,0.5758,0.89,0.0,8,4,10,1,3,1
3,0,0,1,0.64,0.6212,0.61,0.194,5,12,8,1,6,0
1,0,1,1,0.18,0.2121,0.74,0.0896,20,27,1,0,3,0
3,0,1,1,0.56,0.5303,0.88,0.0,3,21,8,1,1,0
1,0,1,1,0.4,0.4091,0.58,0.1642,11,1,2,1,2,0
3,0,0,3,0.7,0.6667,0.84,0.2836,23,6,8,0,5,0
2,0,1,1,0.56,0.5303,0.35,0.0896,14,14,4,0,3,0
2,0,1,2,0.42,0.4242,0.67,0.1045,10,7,4,0,3,0
3,0,1,1,0.74,0.6667,0.48,0.2239,18,23,8,1,3,1
4,0,1,2,0.6,0.5909,0.73,0.1642,16,11,10,0,1,1
4,0,1,1,0.32,0.3182,0.36,0.1642,19,28,11,1,2,1
1,0,0,2,0.3,0.303,0.49,0.1343,10,26,2,0,5,0
4,0,1,2,0.38,0.3939,0.94,0.0,2,10,11,0,3,0
2,0,1,2,0.64,0.6061,0.65,0.4179,10,13,6,1,2,0
1,1,0,2,0.24,0.2273,0.81,0.194,3,20,2,1,0,0
3,0,1,1,0.66,0.6212,0.47,0.194,15,20,9,1,3,0
1,0,1,2,0.24,0.2424,0.6,0.1642,3,28,12,1,4,0
4,0,1,1,0.44,0.4394,0.88,0.0,0,7,10,0,4,0
3,0,1,1,0.66,0.6212,0.5,0.0,20,30,8,0,1,0
2,0,1,1,0.68,0.6364,0.83,0.194,20,12,6,1,1,0
3,0,1,1,0.72,0.6667,0.58,0.1045,9,12,7,1,3,1
3,0,1,1,0.7,0.6667,0.74,0.1045,2,16,7,1,0,0
2,0,1,1,0.5,0.4848,0.29,0.2836,17,2,4,1,0,1
3,0,0,1,0.72,0.6515,0.45,0.0,20,12,8,1,6,0
4,1,0,2,0.42,0.4242,0.66,0.2537,17,8,10,1,0,1
1,0,1,2,0.62,0.6212,0.43,0.6418,14,8,3,1,3,0
2,0,1,1,0.48,0.4697,0.82,0.2537,6,5,6,1,1,0
3,0,1,1,0.8,0.7576,0.55,0.2537,15,4,8,0,3,0
3,0,1,1,0.86,0.2424,0.34,0.4179,14,17,8,1,4,0
1,0,0,1,0.2,0.2121,0.51,0.1642,21,30,12,1,6,0
4,0,1,1,0.46,0.4545,0.38,0.1642,16,9,11,1,4,1
4,0,1,1,0.22,0.2273,0.44,0.1343,5,18,11,0,4,0
3,0,1,1,0.76,0.697,0.52,0.1642,22,28,6,1,3,0
4,0,1,2,0.62,0.5606,0.88,0.0,12,13,10,0,3,0
1,0,0,2,0.3,0.2727,0.52,0.2985,6,4,3,1,6,0
3,0,0,1,0.64,0.6061,0.69,0.194,1,17,7,0,6,0
4,0,1,1,0.56,0.5303,0.94,0.1642,2,14,10,0,4,0
1,1,0,2,0.3,0.2879,0.65,0.194,21,25,12,1,1,0
2,0,1,2,0.76,0.7424,0.75,0.2537,10,1,6,0,2,0
2,0,1,1,0.62,0.6061,0.69,0.0,4,31,5,1,3,0
4,0,1,1,0.52,0.5,0.42,0.4478,15,12,10,1,4,0
4,0,1,1,0.32,0.303,0.57,0.2985,18,6,11,1,1,1
3,0,0,1,0.72,0.6667,0.58,0.2836,14,11,9,0,6,0
1,1,0,2,0.34,0.303,0.42,0.2985,3,21,2,0,0,0
4,0,1,2,0.58,0.5455,0.64,0.2836,3,26,9,1,2,0
3,0,0,1,0.74,0.6818,0.55,0.194,16,10,9,0,5,1
3,0,0,1,0.62,0.6212,0.5,0.1045,10,16,9,1,6,0
3,0,1,1,0.66,0.6212,0.69,0.0,0,29,8,1,2,0
1,0,1,1,0.3,0.3333,0.7,0.0,5,2,3,1,4,0
4,0,0,1,0.3,0.2727,0.52,0.2985,3,5,11,0,5,0
4,0,1,1,0.34,0.3636,0.93,0.0,9,9,11,0,2,1
1,0,0,1,0.24,0.2879,0.52,0.0,22,24,12,0,5,0
3,0,1,1,0.64,0.5758,0.89,0.1642,22,6,9,1,3,0
3,0,1,1,0.74,0.697,0.7,0.2836,22,4,9,1,1,0
1,0,1,2,0.34,0.3485,1.0,0.0896,0,11,3,0,4,0
3,0,1,2,0.72,0.697,0.79,0.0,0,6,8,1,0,0
4,0,0,2,0.36,0.3333,0.46,0.2836,18,3,11,1,5,1
3,0,1,1,0.72,0.697,0.79,0.0,23,7,8,1,1,0
1,0,1,1,0.4,0.4091,0.62,0.2836,12,22,2,1,2,0
1,0,0,2,0.24,0.2576,0.81,0.1045,11,11,2,1,5,0
3,0,1,1,0.7,0.6515,0.61,0.0,22,16,8,0,1,0
4,0,1,2,0.46,0.4545,0.88,0.0,2,10,10,1,2,0
3,0,1,1,0.76,0.6818,0.48,0.1343,18,9,7,1,0,1
1,0,1,3,0.42,0.4242,1.0,0.1343,16,28,2,0,0,1
1,0,1,1,0.1,0.1061,0.54,0.194,7,13,2,1,0,1
4,0,0,1,0.42,0.4242,0.41,0.194,15,19,11,0,5,0
2,0,0,1,0.7,0.6667,0.79,0.1045,2,11,6,0,5,0
3,0,0,1,0.74,0.7121,0.74,0.2537,10,21,8,0,6,0
3,0,1,1,0.44,0.4394,0.67,0.2239,23,15,9,0,3,0
3,0,1,1,0.74,0.697,0.7,0.2537,17,6,9,1,3,1
4,0,0,2,0.48,0.4697,0.59,0.4179,13,28,10,1,6,0
2,0,1,1,0.76,0.6818,0.45,0.3881,12,24,5,0,1,0
2,0,1,2,0.26,0.2576,0.93,0.2239,9,24,3,0,3,1
1,0,0,1,0.16,0.1818,0.64,0.1343,6,29,1,0,5,0
3,0,1,1,0.76,0.7121,0.62,0.0,21,18,7,1,2,0
1,0,1,1,0.24,0.2121,0.65,0.3881,2,1,3,0,1,0
1,0,1,2,0.24,0.2273,0.6,0.2537,23,27,12,1,3,0
3,1,0,2,0.68,0.6364,0.79,0.2836,16,5,9,0,0,1
3,0,1,1,0.7,0.6364,0.3,0.4627,13,26,6,1,1,0
4,0,0,1,0.36,0.3636,0.81,0.0896,21,6,11,0,6,0
2,0,1,3,0.5,0.4848,0.88,0.1343,6,13,5,0,4,0
3,0,0,1,0.82,0.7727,0.57,0.194,10,4,8,1,5,0
2,0,0,1,0.66,0.6061,0.78,0.2239,0,12,6,0,6,0
1,0,1,1,0.26,0.2576,0.48,0.1642,22,7,3,0,0,0
3,0,1,1,0.72,0.697,0.74,0.194,1,1,8,0,0,0
3,0,1,1,0.76,0.7121,0.58,0.2239,9,22,6,1,4,1
1,0,0,2,0.36,0.3485,0.76,0.2239,5,31,12,0,5,0
2,0,1,1,0.42,0.4242,0.58,0.1642,8,14,4,0,3,1
4,0,0,1,0.46,0.4545,0.67,0.1343,8,20,10,1,5,1
2,0,0,1,0.5,0.4848,0.48,0.1045,3,19,5,1,5,0
4,0,0,1,0.26,0.2727,0.52,0.1343,19,18,12,0,6,1
4,0,1,1,0.4,0.4091,0.4,0.194,16,1,12,0,3,1
3,0,0,2,0.66,0.6212,0.74,0.2985,16,25,8,1,5,1
1,0,1,1,0.7,0.6364,0.28,0.0896,17,14,3,1,2,1
3,0,1,1,0.62,0.6061,0.69,0.0,8,31,8,0,2,1
2,0,1,1,0.62,0.6061,0.69,0.0896,10,20,4,0,2,0
1,0,0,1,0.16,0.1364,0.28,0.3582,15,23,1,0,6,0
1,0,1,2,0.16,0.1364,0.59,0.2836,8,31,1,0,0,1
4,0,1,2,0.54,0.5152,0.73,0.1343,21,1,10,1,0,0
3,0,1,1,0.76,0.7273,0.66,0.2239,19,8,8,1,2,1
4,0,1,1,0.7,0.6515,0.65,0.0,17,3,10,1,2,1
4,0,1,1,0.58,0.5455,0.64,0.0,11,24,10,1,2,0
1,0,1,2,0.26,0.2273,0.44,0.3284,17,19,1,1,3,1
1,0,0,1,0.32,0.303,0.29,0.2836,13,10,3,1,5,0
4,1,0,1,0.38,0.3939,0.37,0.4627,14,11,11,0,4,0
3,0,1,1,0.84,0.8182,0.56,0.0,16,20,7,0,2,1
4,0,1,1,0.26,0.2424,0.48,0.2836,1,6,12,1,3,0
3,0,0,2,0.46,0.4545,0.72,0.2239,6,17,9,0,5,0
3,0,1,1,0.76,0.6667,0.35,0.1642,12,30,6,0,3,0
3,0,1,3,0.62,0.5758,0.83,0.3284,21,20,7,1,4,0
2,0,1,1,0.62,0.6212,0.38,0.3582,14,28,3,1,2,0
3,0,1,2,0.82,0.2424,0.38,0.2537,18,17,8,1,4,1
4,0,1,2,0.44,0.4394,1.0,0.0,6,23,11,0,2,0
2,0,1,1,0.5,0.4848,0.31,0.194,16,5,4,1,3,1
1,0,0,3,0.36,0.3333,1.0,0.2836,16,6,3,0,6,1
2,0,1,1,0.52,0.5,0.83,0.0896,0,22,3,1,3,0
1,0,1,2,0.36,0.3636,0.66,0.1045,21,30,12,0,4,0
4,0,0,1,0.44,0.4394,0.54,0.0,23,21,10,1,6,0
1,0,0,1,0.16,0.1818,0.47,0.1045,0,14,1,1,5,0
1,0,1,2,0.32,0.3333,0.7,0.1045,20,7,2,0,0,0
4,0,0,2,0.4,0.4091,0.87,0.1642,13,8,12,1,5,0
1,0,1,1,0.2,0.1667,0.4,0.4179,21,18,1,1,2,0
2,0,1,1,0.5,0.4848,0.42,0.4925,12,29,3,1,3,0
1,0,1,1,0.1,0.1212,0.54,0.1343,8,13,2,1,0,1
2,0,1,1,0.34,0.303,0.53,0.3284,3,6,4,1,4,0
2,0,1,1,0.46,0.4545,0.41,0.2985,23,6,4,0,2,0
3,0,1,1,0.74,0.6667,0.51,0.1642,22,2,7,1,0,0
2,0,1,1,0.78,0.7424,0.62,0.1045,20,31,5,0,1,0
1,0,1,1,0.18,0.1667,0.47,0.2537,22,18,1,1,2,0
2,0,1,1,0.56,0.5303,0.88,0.2836,8,18,5,0,2,1
1,0,1,1,0.54,0.5152,0.49,0.1343,0,15,3,1,3,0
1,0,0,2,0.4,0.4091,0.3,0.4179,14,13,2,0,6,0
4,0,0,1,0.22,0.2273,0.44,0.194,1,25,11,1,6,0
3,0,0,1,0.66,0.5909,0.89,0.0,4,2,9,1,6,0
4,0,0,1,0.22,0.2273,0.87,0.194,23,29,10,0,5,0
3,0,1,1,0.9,0.803,0.33,0.194,18,17,7,1,1,1
2,0,1,1,0.76,0.697,0.55,0.2537,14,27,5,0,4,0
1,0,1,2,0.24,0.2576,0.92,0.1045,7,19,1,0,2,1
2,0,1,1,0.7,0.6364,0.28,0.2836,15,3,6,0,4,0
3,0,1,2,0.62,0.6061,0.65,0.194,10,17,9,1,0,0
4,0,1,1,0.24,0.2879,0.87,0.0,8,2,12,0,4,1
2,0,1,2,0.66,0.5909,0.89,0.0,7,20,6,1,2,1
1,0,1,1,0.24,0.2576,0.7,0.1045,3,30,12,0,4,0
1,0,0,2,0.38,0.3939,0.34,0.194,1,4,3,1,6,0
3,0,0,2,0.68,0.6364,0.34,0.2836,15,15,9,1,5,0
3,0,1,1,0.8,0.7879,0.63,0.0896,11,20,7,0,2,0
2,0,0,1,0.24,0.2424,0.7,0.1642,3,2,4,0,5,0
1,0,1,1,0.56,0.5303,0.22,0.4478,12,14,2,0,0,0
2,0,1,2,0.64,0.6061,0.69,0.2836,20,8,5,1,1,0
4,0,0,1,0.24,0.2273,0.6,0.2537,7,19,11,0,5,1
4,0,0,2,0.42,0.4242,0.82,0.194,20,2,12,1,6,0
2,0,1,3,0.5,0.4848,0.82,0.4179,10,12,4,0,1,0
1,0,1,1,0.2,0.1515,0.47,0.5821,12,12,1,0,2,0
1,0,1,1,0.24,0.2273,0.7,0.2537,8,25,1,1,2,1
2,0,1,1,0.5,0.4848,0.45,0.4179,11,29,3,1,3,0
1,0,1,1,0.3,0.2727,0.52,0.4179,8,18,1,1,2,1
2,0,0,1,0.72,0.6515,0.45,0.3284,17,20,5,1,6,1
4,0,1,1,0.52,0.5,0.52,0.0,10,6,10,0,3,0
2,0,1,1,0.7,0.6667,0.74,0.2239,19,23,5,0,0,1
2,0,0,1,0.62,0.6212,0.5,0.3881,22,3,6,1,6,0
2,0,0,2,0.62,0.6061,0.61,0.0,16,6,5,1,6,1
1,0,1,2,0.26,0.2576,0.7,0.2239,10,8,2,1,2,0
2,0,1,1,0.86,0.8333,0.53,0.0,12,1,6,0,2,0
3,0,1,1,0.72,0.6818,0.7,0.1045,4,19,7,1,3,0
1,0,1,3,0.16,0.1818,0.93,0.1045,22,11,1,0,1,0
2,0,1,1,0.54,0.5152,0.94,0.1045,5,16,5,1,2,0
1,0,1,2,0.3,0.303,0.49,0.1343,12,28,12,1,4,0
1,0,0,1,0.36,0.3636,0.27,0.0896,15,20,2,0,6,0
2,0,1,1,0.38,0.3939,0.66,0.2836,3,4,4,0,0,0
3,0,1,2,0.5,0.4848,0.51,0.2836,10,16,9,0,4,0
4,0,1,1,0.62,0.5909,0.78,0.2537,9,29,9,0,3,1
2,0,1,1,0.62,0.6212,0.46,0.194,9,14,6,0,1,1
4,0,1,2,0.48,0.4697,0.94,0.1045,8,23,11,0,2,1
1,0,1,1,0.48,0.4697,0.59,0.3284,20,17,2,0,3,0
1,0,1,1,0.22,0.2273,0.8,0.194,6,15,3,0,1,0
2,0,1,1,0.44,0.4394,0.72,0.2985,7,10,5,1,3,1
2,0,1,1,0.46,0.4545,0.94,0.0896,0,20,5,0,4,0
4,0,0,1,0.6,0.6212,0.46,0.3881,16,16,10,0,6,1
4,0,0,1,0.42,0.4242,0.35,0.1343,11,13,10,1,5,0
1,0,1,1,0.26,0.2879,0.48,0.0896,0,8,3,0,1,0
1,0,1,1,0.32,0.303,0.66,0.2239,0,22,2,1,2,0
2,0,0,1,0.26,0.2576,0.44,0.194,23,27,3,0,6,0
3,0,0,1,0.7,0.6667,0.84,0.2239,5,4,8,1,5,0
2,0,0,1,0.62,0.5606,0.88,0.1642,4,12,6,0,6,0
3,0,1,1,0.84,0.7273,0.32,0.2985,13,26,7,0,1,0
4,0,0,1,0.28,0.2576,0.56,0.3284,8,5,11,0,5,1
1,0,1,3,0.16,0.2273,0.93,0.0,7,1,2,0,1,1
3,0,1,1,0.56,0.5303,0.83,0.0896,4,1,9,0,3,0
3,0,1,1,0.74,0.697,0.66,0.1045,21,8,8,1,2,0
2,0,1,1,0.64,0.6212,0.44,0.2239,13,14,6,0,1,0
3,0,0,2,0.62,0.5606,0.88,0.0,1,11,9,0,6,0
3,0,0,1,0.66,0.5909,0.89,0.2537,0,8,9,1,5,0
3,0,1,2,0.66,0.6212,0.74,0.0,8,24,8,1,4,1
3,0,1,1,0.86,0.7879,0.44,0.0896,14,19,7,1,3,0
4,0,0,2,0.38,0.3939,0.82,0.194,12,16,12,1,6,0
2,0,0,2,0.36,0.3485,0.81,0.1343,1,29,4,1,6,0
2,0,1,1,0.54,0.5152,0.52,0.4179,9,17,5,1,3,1
1,0,1,1,0.34,0.303,0.46,0.2985,6,14,2,0,0,0
2,0,1,2,0.52,0.5,0.83,0.1343,20,13,5,0,4,0
2,0,0,3,0.5,0.4848,0.94,0.2985,16,24,3,1,5,1
2,0,0,1,0.32,0.3182,0.61,0.1642,23,2,4,0,5,0
4,0,1,3,0.62,0.5455,0.94,0.0896,6,4,10,1,3,0
2,0,0,2,0.36,0.3485,0.81,0.1343,14,9,4,0,5,0
4,0,0,1,0.34,0.3636,0.53,0.0,19,5,11,0,5,1
1,0,1,2,0.2,0.2121,0.86,0.1343,9,11,1,1,2,1
2,0,1,1,0.44,0.4394,1.0,0.0896,2,20,5,0,4,0
1,0,1,1,0.44,0.4394,0.94,0.0,5,19,3,1,0,0
3,0,1,1,0.54,0.5152,0.88,0.194,4,20,9,0,1,0
2,0,0,2,0.5,0.4848,0.88,0.1343,2,14,5,0,5,0
2,0,1,1,0.6,0.6212,0.56,0.2239,1,14,6,1,3,0
3,0,0,1,0.9,0.8485,0.42,0.2537,15,24,7,0,6,0
4,0,1,2,0.56,0.5303,0.78,0.1642,11,26,10,1,4,0
4,0,0,1,0.3,0.303,0.7,0.1343,23,3,12,0,5,0
2,0,1,1,0.72,0.6364,0.26,0.3582,9,2,6,0,3,1
3,0,1,1,0.52,0.5,0.68,0.2239,7,10,9,1,0,1
3,1,0,1,0.68,0.6364,0.74,0.194,3,4,7,1,2,0
1,0,0,1,0.26,0.2727,0.93,0.1045,9,1,1,1,6,1
3,0,0,1,0.64,0.5909,0.78,0.0896,6,10,7,0,6,0
3,0,1,2,0.56,0.5303,0.68,0.1642,22,19,9,0,0,0
4,0,1,2,0.38,0.3939,0.87,0.0,5,17,12,1,0,0
4,0,0,2,0.66,0.6061,0.78,0.0,14,25,9,0,6,0
4,0,0,1,0.42,0.4242,0.82,0.1642,16,8,12,1,5,1
4,0,0,1,0.54,0.5152,0.37,0.0,16,10,11,1,5,1
4,0,1,2,0.64,0.6212,0.44,0.0,13,23,10,1,1,0
4,0,0,1,0.5,0.4848,0.63,0.1045,22,29,9,1,5,0
3,0,1,1,0.6,0.6061,0.6,0.1343,21,12,9,1,2,0
4,0,1,1,0.6,0.6212,0.53,0.1343,16,3,12,1,0,1
1,0,1,1,0.5,0.4848,0.59,0.4627,13,27,1,1,4,0
2,0,0,1,0.66,0.6212,0.65,0.2985,17,24,4,0,6,1
4,1,0,1,0.3,0.3182,0.65,0.0896,8,24,11,0,3,1
3,0,1,1,0.64,0.5758,0.89,0.1642,21,6,9,1,3,0
4,0,1,1,0.6,0.5758,0.78,0.0896,2,27,9,1,3,0
2,0,1,3,0.58,0.5455,0.64,0.2537,13,19,5,0,3,0
2,0,1,2,0.66,0.6061,0.78,0.2836,10,1,6,1,4,0
3,0,0,1,0.64,0.5758,0.89,0.194,7,26,8,1,6,1
2,0,1,2,0.52,0.5,0.55,0.1045,10,18,4,0,0,0
3,0,1,1,0.7,0.6667,0.84,0.2239,16,25,7,0,0,1
2,0,1,2,0.36,0.3788,0.53,0.0,11,30,3,1,4,0
3,0,0,1,0.62,0.5606,0.88,0.2985,6,26,8,1,6,0
3,0,1,1,0.6,0.5909,0.73,0.1642,4,15,7,0,4,0
3,0,0,1,0.6,0.5606,0.83,0.1343,4,11,9,0,6,0
4,0,1,2,0.46,0.4545,0.63,0.1343,2,24,9,1,0,0
4,0,1,1,0.34,0.303,0.49,0.3284,13,19,12,0,0,0
3,0,1,1,0.66,0.6212,0.74,0.1343,20,15,8,0,0,0
1,0,0,1,0.12,0.1515,0.8,0.1045,7,12,2,0,5,1
2,0,0,1,0.78,0.7121,0.52,0.2836,16,27,5,1,6,1
3,1,0,1,0.72,0.697,0.74,0.194,19,3,9,1,0,1
3,0,1,1,0.66,0.6212,0.47,0.1642,11,29,8,0,0,0
2,1,0,1,0.62,0.5909,0.73,0.1642,3,28,5,1,0,0
2,0,1,1,0.7,0.6515,0.65,0.194,23,26,5,0,3,0
4,0,0,2,0.28,0.2576,0.45,0.3284,11,17,12,0,5,0
3,0,1,1,0.82,0.803,0.59,0.0896,21,22,7,0,4,0
1,0,1,1,0.32,0.3182,0.76,0.194,6,17,3,0,3,0
4,0,0,1,0.36,0.3788,0.81,0.0,23,26,11,0,5,0
2,0,1,1,0.42,0.4242,0.17,0.0896,20,27,3,1,1,0
2,0,1,2,0.7,0.6515,0.58,0.2239,23,11,6,1,0,0
4,0,0,2,0.3,0.2879,0.81,0.194,4,18,11,1,6,0
1,0,1,1,0.4,0.4091,0.66,0.2985,9,23,12,0,4,1
1,0,1,2,0.56,0.5303,0.49,0.2239,19,12,3,1,0,1
3,0,1,1,0.74,0.6667,0.51,0.1642,19,13,7,1,4,1
4,0,0,3,0.36,0.3485,0.87,0.194,16,2,10,0,6,1
4,0,0,1,0.26,0.303,0.81,0.0,2,4,12,0,6,0
4,0,1,3,0.36,0.3485,0.81,0.2239,16,10,11,0,3,1
3,0,1,1,0.66,0.6061,0.83,0.0896,1,1,8,1,2,0
2,0,1,1,0.5,0.4848,0.25,0.2836,18,21,4,0,3,1
3,0,1,1,0.7,0.6667,0.79,0.0896,13,9,9,0,4,0
4,0,1,2,0.54,0.5152,0.77,0.1045,2,2,10,1,1,0
4,0,1,1,0.28,0.2727,0.81,0.194,5,30,11,0,2,0
3,0,0,1,0.86,0.803,0.47,0.194,14,7,8,0,6,0
1,0,0,1,0.34,0.3333,0.29,0.0,13,20,2,0,6,0
3,0,1,1,0.72,0.6818,0.62,0.0,4,17,7,1,1,0
2,0,0,1,0.3,0.2879,0.36,0.194,12,26,3,0,5,0
4,0,1,2,0.62,0.5758,0.83,0.1045,9,28,9,1,4,1
1,0,1,1,0.34,0.3182,0.19,0.2537,16,15,2,0,1,1
2,0,1,1,0.72,0.6515,0.32,0.1343,18,15,6,0,2,1
3,0,1,1,0.7,0.6515,0.61,0.1343,20,15,8,1,2,0
